date,hivenode01_memory_usage,hivenode01_cpu_load_5min,hivenode01_cpu_load_10min,hivenode01_cpu_load_15min,hivenode02_memory_usage,hivenode02_cpu_load_5min,hivenode02_cpu_load_10min,hivenode02_cpu_load_15min,hivenode03_memory_usage,hivenode03_cpu_load_5min,hivenode03_cpu_load_10min,hivenode03_cpu_load_15min,hivenode04_memory_usage,hivenode04_cpu_load_5min,hivenode04_cpu_load_10min,hivenode04_cpu_load_15min,hivenode05_memory_usage,hivenode05_cpu_load_5min,hivenode05_cpu_load_10min,hivenode05_cpu_load_15min,hivenode06_memory_usage,hivenode06_cpu_load_5min,hivenode06_cpu_load_10min,hivenode06_cpu_load_15min,hivenode07_memory_usage,hivenode07_cpu_load_5min,hivenode07_cpu_load_10min,hivenode07_cpu_load_15min
2025-03-01,0.419469548264103,8.069518838045576,10.399425014732458,10.85337542426639,0.4066292730244945,7.373237668767186,6.384824422464736,6.570746036796454,0.40000544704253377,9.69932869031471,7.901560558886324,7.610597835000801,0.4551790807258892,7.334746779009444,7.895346380222156,6.5692872895950085,0.3383836275029095,5.156091464906325,7.2514661053587375,9.326060778823487,0.4017189706554272,4.160651696518195,2.161398310586507,3.0896393279917227,0.43661216021639904,2.836831240802138,1.9527514783636284,2.7783465727034966
2025-03-02,0.42882206290719194,12.456708511583498,10.873250046321893,9.501027762125133,0.35766152170996707,9.965789037643253,9.032378983685966,7.784143536280917,0.3895959795159977,10.283553434078462,7.445934394556409,7.281036542049799,0.4244711352592161,9.729858772356033,8.984547367314189,9.633919200770979,0.36826289915509614,9.410213397095205,10.370312111703685,10.783578954871054,0.2304608855829894,3.3053355000994253,2.025276634800605,3.2972100536201974,0.10967314556003732,2.804142768383478,4.3728698028872985,3.335330548996223
2025-03-03,0.43646318222681757,9.771535813418572,9.517839980130692,7.511138766267509,0.4906344600412925,11.045000000390951,11.32769929557022,10.264909718393259,0.34809156055161056,7.564982068236002,7.5462324978951045,7.201486190201238,0.47424766905160215,11.609954657922108,11.24189427773371,7.455741233145654,0.3428036739915298,7.2697565752725986,5.729074957618703,5.187440399943359,0.36705451330741007,2.549712289635739,3.995303098684337,3.693405851473101,0.1707437615031636,2.2872709154757573,2.3353159224972737,1.2909745805181718
2025-03-04,0.6593746595242889,7.441392946012453,8.358497657449377,8.474585984823829,0.43360039770717707,13.542192865898986,9.378373920621309,10.149215783751862,0.4076941719553085,7.258746754867203,9.521239934349227,7.922734572482792,0.4948554753715708,7.187486976734098,7.6823447232157145,7.101834130767683,0.4377466128092016,6.515676698704563,9.029782886997806,7.35739924062791,0.3451486057436158,2.146826877962635,2.022849591633224,4.397236424778655,0.19997091611198334,2.2178201131268382,2.022873099014268,2.935229755375746
2025-03-05,0.5935262366757156,12.564778402949363,14.163918789640912,9.390362418307062,0.4241139499066955,13.001226316537347,11.164150708798427,13.249580711283391,0.4384257623054524,10.338054449495807,11.550218515896155,7.373679722702072,0.43591417693301693,15.10808713957334,10.63546485926279,10.203158588486591,0.5365594649333538,6.435429584208058,5.194363661143814,6.519711478271419,0.21582869285221565,3.7429053840766233,2.1052947480183617,2.0991212361930636,0.17957703037561082,4.419052941900733,2.3545074710206335,2.2976578516895003
2025-03-06,0.5118823485222865,8.897579405845034,9.21570423196401,8.837417276344004,0.38663971813261333,10.581334947133806,10.42559556452437,10.448424981783111,0.4084145117415129,8.363987210068197,8.468310392048211,7.681084336554835,0.4221268054522516,10.178246070803109,8.16291385800027,7.663965921229514,0.3976890909275842,7.64945877723624,7.073091797001523,7.788141093445917,0.18703411502743866,4.26206130689119,4.992092133163606,1.7351946409963304,0.24970453465223869,2.8172500027697525,2.5718977274489503,3.01038551246151
2025-03-07,0.5156439092189554,9.99572728711727,9.369686727077466,9.223831804009722,0.32021721008336335,12.023433501659937,12.22081147863266,7.894254275005436,0.4381857289893285,12.255306117317822,9.554054492041884,8.594763874512767,0.5451361460364843,7.358495455968254,8.622399711102997,5.905863716227021,0.4118139191329665,9.194749781286502,7.109676126692529,6.66128861157071,0.2698622384896756,3.7282013807151215,3.0900505718998676,2.340560327026635,0.20060890458331077,2.511503872327049,3.476568327481908,4.524234908013723
2025-03-08,0.5835734568898429,7.820643913206507,9.138963852158414,8.852890600226573,0.5091816954640854,10.269614710179003,7.630426468161067,10.461091569900411,0.4346441384360406,7.01888997838715,8.51517399288329,9.960942455309954,0.5507388760939469,6.201790165399401,8.046097183138832,9.422610201147114,0.4581571409562919,6.669647605813003,7.806618993327009,6.26547717647192,0.19120669009351243,1.2908953935326788,5.214926801194004,2.2935799186769903,0.28737809692682514,2.8533007146689213,1.3201149473976972,2.677250742810437
2025-03-09,0.5348213078477038,6.435487584575306,8.012118142598002,5.2504051666054705,0.44517860340349336,5.206104593418748,7.113806615630456,6.7517988733067655,0.4230067340382712,7.423297871422222,7.0275482407496215,7.597245161642532,0.5205674938832419,5.16429061008274,7.542057285114491,6.553197747741583,0.49216875286709955,6.403003538294112,6.60349924515676,6.576475619828658,0.21370896537596823,3.9921185078287635,2.793864311473988,5.081868825627351,0.2440827990356344,1.0020928754513219,2.032792457907952,2.953483250502126
2025-03-10,0.5504430949382014,8.28095629016846,8.809314265170737,7.173720892505786,0.48039981401770404,9.268272207542546,8.131846327656064,6.873142624907221,0.5183759430554906,9.325190211115226,10.124881559047168,8.857362740794644,0.48570455187398703,7.350622491146668,9.141094881020956,6.317742260231848,0.4033936626052993,7.353213751012096,8.63630473513837,7.727670351437021,0.2073360204127495,5.287944414399895,2.0727743576499673,3.8473065557353756,0.354666756061991,1.4975599888795004,1.4053912321086077,0.9481309077374471
2025-03-11,0.5459164822991909,9.281313581283678,7.764293803758825,10.645185606518941,0.4811574950185811,8.151268012624222,7.714073005620234,6.947350349681505,0.4116520011541583,7.694449578828285,6.171960840604594,6.899937854651386,0.464140865719214,7.455808042714691,6.217697924211302,5.609709887222776,0.4242413853085749,7.456422037452976,6.854395004453517,7.48721461609974,0.2517979692745089,0.8068829249972873,4.714076810062343,3.257982645422716,0.2045628381630289,5.427691784948234,1.3582229370111154,2.0328155003347197
2025-03-12,0.6674493507915438,9.794865851786316,7.534846283734294,8.843061602996627,0.5005410679852217,7.570973845941764,5.779552394647505,5.118805936433012,0.45699907677722085,7.432699149492395,5.795936995334286,7.137469460992371,0.48745962125659226,10.817378143230602,9.831040695103786,6.361360935657983,0.5322037915164659,7.33327583652125,7.533011963256602,6.650182353730711,0.28058925048811567,2.7758619257123662,2.5133874709696267,4.087626878512291,0.33972986126408433,1.6397488627394439,0.6916581567657643,1.347276447368435
2025-03-13,0.5014434580494271,11.038638178306858,9.361080079059418,9.039766918058094,0.4483950779089229,8.812554577266878,8.481256079836905,7.975330830328739,0.3816187090778404,10.893060042054666,8.85334558439432,8.500091174197435,0.4495346047019652,7.169011367900906,7.961472468953356,7.754704039240133,0.49460833807699633,7.593880621248058,6.902419484244539,7.018751315500066,0.12485885895133975,3.1528128276863563,4.50245545691141,4.4204839914168295,0.2864339099265026,2.934094046054242,3.0066947929557455,1.4715159652750058
